Route,Year,Aou,SpeciesTotal
5,1972,2001,1
5,1972,2010,3
5,1972,2030,1
5,1972,2730,1
5,1972,2890,29
5,1972,3160,20
5,1972,3250,2
5,1972,3260,1
5,1972,3390,1
5,1972,3600,2
5,1972,3870,28
5,1972,3900,1
5,1972,4050,2
5,1972,4060,4
5,1972,4090,9
5,1972,4160,2
5,1972,4230,3
5,1972,4280,2
5,1972,4430,10
5,1972,4440,5
5,1972,4520,7
5,1972,4560,1
5,1972,4610,2
5,1972,4770,35
5,1972,4880,39
5,1972,4930,1
5,1972,4950,5
5,1972,4980,25
5,1972,5010,56
5,1972,5060,17
5,1972,5110,30
5,1972,5520,2
5,1972,5630,7
5,1972,5930,45
5,1972,5970,7
5,1972,5980,13
5,1972,6010,1
5,1972,6100,9
5,1972,6110,45
5,1972,6130,3
5,1972,6170,2
5,1972,6220,3
5,1972,6240,3
5,1972,6280,3
5,1972,6310,9
5,1972,6710,1
5,1972,6730,3
5,1972,6770,5
5,1972,6810,13
5,1972,6830,14
5,1972,6882,5
5,1972,7030,65
5,1972,7180,16
5,1972,7270,1
5,1972,7310,3
5,1972,7360,4
5,1972,7510,1
5,1972,7550,6
5,1972,7610,8
5,1972,7660,3
5,1973,1940,5
5,1973,2010,9
5,1973,2030,1
5,1973,2730,2
5,1973,2890,17
5,1973,3160,23
5,1973,3250,6
5,1973,3260,7
5,1973,3390,1
5,1973,3870,25
5,1973,3940,2
5,1973,4050,6
5,1973,4060,8
5,1973,4090,2
5,1973,4120,5
5,1973,4160,2
5,1973,4200,2
5,1973,4230,9
5,1973,4280,2
5,1973,4430,7
5,1973,4440,6
5,1973,4520,7
5,1973,4610,1
5,1973,4770,34
5,1973,4880,36
5,1973,4930,6
5,1973,4950,23
5,1973,4980,16
5,1973,5010,33
5,1973,5060,17
5,1973,5070,1
5,1973,5110,39
5,1973,5520,2
5,1973,5630,2
5,1973,5930,40
5,1973,5970,4
5,1973,5980,16
5,1973,6040,2
5,1973,6100,4
5,1973,6110,14
5,1973,6130,6
5,1973,6170,2
5,1973,6220,9
5,1973,6240,3
5,1973,6280,5
5,1973,6310,10
5,1973,6370,2
5,1973,6710,3
5,1973,6730,5
5,1973,6770,5
5,1973,6810,15
5,1973,6830,12
5,1973,6870,1
5,1973,6882,9
5,1973,7030,76
5,1973,7040,1
5,1973,7050,2
5,1973,7180,14
5,1973,7310,10
5,1973,7360,8
5,1973,7510,2
5,1973,7550,6
5,1973,7610,9
5,1974,1940,5
5,1974,2010,3
5,1974,2730,3
5,1974,2890,27
5,1974,3160,19
5,1974,3370,1
5,1974,3390,2
5,1974,3680,1
5,1974,3870,20
5,1974,3900,3
5,1974,3950,1
5,1974,4050,5
5,1974,4060,7
5,1974,4090,4
5,1974,4120,2
5,1974,4160,3
5,1974,4200,1
5,1974,4230,8
5,1974,4280,2
5,1974,4430,6
5,1974,4440,16
5,1974,4520,4
5,1974,4770,35
5,1974,4880,30
5,1974,4930,4
5,1974,4950,17
5,1974,4980,22
5,1974,5010,51
5,1974,5060,8
5,1974,5070,1
5,1974,5110,49
5,1974,5520,2
5,1974,5630,2
5,1974,5930,54
5,1974,5970,6
5,1974,5980,24
5,1974,6100,5
5,1974,6110,43
5,1974,6130,5
5,1974,6170,3
5,1974,6220,3
5,1974,6270,2
5,1974,6280,3
5,1974,6310,11
5,1974,6370,2
5,1974,6710,3
5,1974,6730,1
5,1974,6770,4
5,1974,6810,17
5,1974,6830,24
5,1974,6882,6
5,1974,7030,32
5,1974,7040,1
5,1974,7050,2
5,1974,7180,28
5,1974,7310,5
5,1974,7360,3
5,1974,7510,1
5,1974,7550,7
5,1974,7610,14
5,1974,7660,3
5,1975,1440,3
5,1975,1940,5
5,1975,2001,2
5,1975,2010,6
5,1975,2030,1
5,1975,2730,1
5,1975,2890,23
5,1975,3160,21
5,1975,3390,2
5,1975,3870,9
5,1975,3900,2
5,1975,3940,2
5,1975,4050,3
5,1975,4060,2
5,1975,4090,5
5,1975,4120,1
5,1975,4160,3
5,1975,4230,2
5,1975,4280,1
5,1975,4430,2
5,1975,4440,5
5,1975,4520,1
5,1975,4610,1
5,1975,4770,29
5,1975,4880,36
5,1975,4930,5
5,1975,4950,10
5,1975,4980,8
5,1975,5010,41
5,1975,5060,4
5,1975,5070,1
5,1975,5110,45
5,1975,5520,1
5,1975,5630,2
5,1975,5930,30
5,1975,5970,5
5,1975,5980,13
5,1975,6100,1
5,1975,6110,43
5,1975,6130,6
5,1975,6170,3
5,1975,6220,1
5,1975,6240,4
5,1975,6280,2
5,1975,6310,11
5,1975,6370,1
5,1975,6710,4
5,1975,6770,1
5,1975,6810,7
5,1975,6830,23
5,1975,6882,7
5,1975,7030,47
5,1975,7050,1
5,1975,7180,22
5,1975,7310,2
5,1975,7360,2
5,1975,7550,3
5,1975,7610,12
5,1975,7660,4
5,1976,2001,20
5,1976,2010,4
5,1976,2730,2
5,1976,2890,30
5,1976,3160,11
5,1976,3250,1
5,1976,3390,2
5,1976,3870,10
5,1976,3940,1
5,1976,3950,1
5,1976,4050,3
5,1976,4060,5
5,1976,4090,7
5,1976,4160,3
5,1976,4230,3
5,1976,4280,1
5,1976,4430,2
5,1976,4440,6
5,1976,4520,5
5,1976,4770,30
5,1976,4880,60
5,1976,4930,2
5,1976,4950,16
5,1976,4980,12
5,1976,5010,35
5,1976,5060,5
5,1976,5110,17
5,1976,5630,3
5,1976,5930,54
5,1976,5970,7
5,1976,5980,24
5,1976,6100,7
5,1976,6110,37
5,1976,6130,11
5,1976,6170,1
5,1976,6240,2
5,1976,6280,6
5,1976,6310,13
5,1976,6370,2
5,1976,6730,1
5,1976,6770,3
5,1976,6810,9
5,1976,6830,24
5,1976,7030,51
5,1976,7040,3
5,1976,7050,1
5,1976,7180,35
5,1976,7310,1
5,1976,7360,2
5,1976,7510,2
5,1976,7550,8
5,1976,7610,14
5,1976,7660,8
5,1977,2010,2
5,1977,2890,31
5,1977,3160,19
5,1977,3250,5
5,1977,3370,1
5,1977,3390,1
5,1977,3870,17
5,1977,3900,1
5,1977,3950,1
5,1977,4060,9
5,1977,4090,7
5,1977,4120,1
5,1977,4160,4
5,1977,4230,9
5,1977,4430,1
5,1977,4440,4
5,1977,4520,3
5,1977,4610,1
5,1977,4770,25
5,1977,4880,36
5,1977,4930,25
5,1977,4950,18
5,1977,4980,18
5,1977,5010,32
5,1977,5060,6
5,1977,5070,1
5,1977,5110,34
5,1977,5520,5
5,1977,5630,7
5,1977,5750,1
5,1977,5930,51
5,1977,5970,7
5,1977,5980,21
5,1977,6010,1
5,1977,6100,4
5,1977,6110,40
5,1977,6130,4
5,1977,6170,4
5,1977,6220,2
5,1977,6240,3
5,1977,6280,2
5,1977,6310,9
5,1977,6370,1
5,1977,6710,1
5,1977,6770,3
5,1977,6810,8
5,1977,6830,21
5,1977,6882,2
5,1977,7030,50
5,1977,7180,11
5,1977,7310,5
5,1977,7360,5
5,1977,7550,3
5,1977,7610,6
5,1977,7660,9
5,1978,1940,4
5,1978,2001,27
5,1978,2010,7
5,1978,2730,4
5,1978,2890,19
5,1978,3131,1
5,1978,3160,20
5,1978,3250,11
5,1978,3390,1
5,1978,3870,22
5,1978,3930,1
5,1978,3940,1
5,1978,4050,3
5,1978,4060,6
5,1978,4090,10
5,1978,4120,3
5,1978,4160,3
5,1978,4200,1
5,1978,4230,16
5,1978,4430,7
5,1978,4440,5
5,1978,4520,4
5,1978,4610,2
5,1978,4770,44
5,1978,4880,45
5,1978,4930,17
5,1978,4950,43
5,1978,4980,14
5,1978,5010,39
5,1978,5060,14
5,1978,5070,1
5,1978,5110,23
5,1978,5520,4
5,1978,5600,6
5,1978,5630,3
5,1978,5930,42
5,1978,5970,9
5,1978,5980,36
5,1978,6040,2
5,1978,6100,8
5,1978,6110,45
5,1978,6130,11
5,1978,6170,4
5,1978,6240,8
5,1978,6280,3
5,1978,6310,12
5,1978,6360,2
5,1978,6370,1
5,1978,6710,2
5,1978,6730,7
5,1978,6770,5
5,1978,6810,14
5,1978,6830,31
5,1978,6882,12
5,1978,7030,46
5,1978,7050,2
5,1978,7180,14
5,1978,7290,1
5,1978,7310,12
5,1978,7360,7
5,1978,7510,7
5,1978,7550,4
5,1978,7610,8
5,1978,7660,7
5,1979,1940,1
5,1979,1960,1
5,1979,2001,17
5,1979,2010,3
5,1979,2890,25
5,1979,3160,17
5,1979,3250,5
5,1979,3260,2
5,1979,3390,1
5,1979,3680,1
5,1979,3870,48
5,1979,3940,5
5,1979,4050,5
5,1979,4060,4
5,1979,4090,17
5,1979,4120,1
5,1979,4200,1
5,1979,4230,6
5,1979,4430,2
5,1979,4440,5
5,1979,4520,2
5,1979,4610,4
5,1979,4770,35
5,1979,4880,36
5,1979,4930,8
5,1979,4950,28
5,1979,4980,16
5,1979,5010,57
5,1979,5060,15
5,1979,5070,5
5,1979,5110,13
5,1979,5520,5
5,1979,5600,4
5,1979,5630,3
5,1979,5930,37
5,1979,5970,15
5,1979,5980,28
5,1979,6040,2
5,1979,6100,2
5,1979,6110,40
5,1979,6130,24
5,1979,6240,11
5,1979,6270,1
5,1979,6310,20
5,1979,6370,1
5,1979,6710,7
5,1979,6730,3
5,1979,6770,2
5,1979,6810,20
5,1979,6830,54
5,1979,6882,6
5,1979,7030,30
5,1979,7040,4
5,1979,7050,3
5,1979,7180,27
5,1979,7290,1
5,1979,7310,15
5,1979,7360,11
5,1979,7510,13
5,1979,7550,2
5,1979,7610,10
5,1979,7660,4
5,1980,1940,2
5,1980,2000,6
5,1980,2001,20
5,1980,2010,3
5,1980,2890,24
5,1980,3160,28
5,1980,3250,2
5,1980,3370,2
5,1980,3390,4
5,1980,3600,1
5,1980,3870,10
5,1980,4050,5
5,1980,4060,10
5,1980,4090,10
5,1980,4230,6
5,1980,4430,4
5,1980,4440,8
5,1980,4520,5
5,1980,4610,4
5,1980,4770,41
5,1980,4880,44
5,1980,4930,7
5,1980,4950,14
5,1980,4980,4
5,1980,5010,20
5,1980,5060,6
5,1980,5070,1
5,1980,5110,20
5,1980,5520,4
5,1980,5630,2
5,1980,5930,30
5,1980,5970,7
5,1980,5980,15
5,1980,6040,1
5,1980,6100,7
5,1980,6110,46
5,1980,6130,5
5,1980,6170,13
5,1980,6220,2
5,1980,6240,6
5,1980,6280,4
5,1980,6310,2
5,1980,6370,1
5,1980,6710,1
5,1980,6730,4
5,1980,6810,8
5,1980,6830,24
5,1980,6882,5
5,1980,7030,47
5,1980,7050,4
5,1980,7180,20
5,1980,7310,7
5,1980,7360,3
5,1980,7510,1
5,1980,7550,4
5,1980,7610,12
5,1980,7660,4
5,1981,1440,2
5,1981,1940,1
5,1981,2000,10
5,1981,2001,52
5,1981,2010,6
5,1981,2030,5
5,1981,2730,13
5,1981,2890,12
5,1981,3160,34
5,1981,3250,1
5,1981,3260,1
5,1981,3390,2
5,1981,3870,10
5,1981,3900,2
5,1981,3940,6
5,1981,4050,3
5,1981,4060,4
5,1981,4090,11
5,1981,4120,1
5,1981,4160,1
5,1981,4230,18
5,1981,4280,7
5,1981,4430,1
5,1981,4440,8
5,1981,4520,3
5,1981,4610,1
5,1981,4770,33
5,1981,4880,52
5,1981,4930,5
5,1981,4950,30
5,1981,4980,2
5,1981,5010,19
5,1981,5060,8
5,1981,5070,1
5,1981,5110,29
5,1981,5930,65
5,1981,5970,5
5,1981,5980,6
5,1981,6100,7
5,1981,6110,41
5,1981,6130,12
5,1981,6240,3
5,1981,6280,2
5,1981,6310,11
5,1981,6370,2
5,1981,6710,3
5,1981,6770,4
5,1981,6810,15
5,1981,6830,32
5,1981,6882,10
5,1981,7030,39
5,1981,7180,8
5,1981,7310,12
5,1981,7360,2
5,1981,7510,2
5,1981,7550,6
5,1981,7610,10
5,1981,7660,11
5,1982,1940,6
5,1982,2000,5
5,1982,2001,59
5,1982,2010,6
5,1982,2730,2
5,1982,2890,28
5,1982,3160,32
5,1982,3250,3
5,1982,3390,2
5,1982,3870,17
5,1982,3900,2
5,1982,4050,1
5,1982,4060,8
5,1982,4090,6
5,1982,4120,1
5,1982,4160,1
5,1982,4230,3
5,1982,4280,2
5,1982,4430,7
5,1982,4440,6
5,1982,4520,5
5,1982,4610,2
5,1982,4770,27
5,1982,4880,63
5,1982,4930,10
5,1982,4950,20
5,1982,4980,9
5,1982,5010,26
5,1982,5060,7
5,1982,5070,1
5,1982,5110,25
5,1982,5520,1
5,1982,5630,7
5,1982,5930,43
5,1982,5970,10
5,1982,5980,15
5,1982,6100,7
5,1982,6110,39
5,1982,6130,13
5,1982,6170,1
5,1982,6220,3
5,1982,6280,1
5,1982,6310,15
5,1982,6710,4
5,1982,6730,4
5,1982,6770,2
5,1982,6810,8
5,1982,6830,33
5,1982,6882,4
5,1982,7030,41
5,1982,7180,11
5,1982,7290,2
5,1982,7310,9
5,1982,7360,3
5,1982,7510,1
5,1982,7550,1
5,1982,7610,3
5,1982,7660,11
5,1983,1440,2
5,1983,1940,3
5,1983,2000,4
5,1983,2001,31
5,1983,2010,8
5,1983,2730,1
5,1983,2890,22
5,1983,3160,27
5,1983,3250,5
5,1983,3370,3
5,1983,3870,19
5,1983,3900,1
5,1983,4050,2
5,1983,4060,9
5,1983,4090,10
5,1983,4160,3
5,1983,4200,1
5,1983,4230,8
5,1983,4280,4
5,1983,4430,2
5,1983,4440,6
5,1983,4610,3
5,1983,4770,15
5,1983,4880,63
5,1983,4900,1
5,1983,4930,37
5,1983,4950,35
5,1983,4980,6
5,1983,5010,12
5,1983,5060,12
5,1983,5110,41
5,1983,5520,3
5,1983,5630,9
5,1983,5930,55
5,1983,5970,10
5,1983,5980,10
5,1983,6100,4
5,1983,6110,10
5,1983,6130,9
5,1983,6170,2
5,1983,6220,3
5,1983,6280,4
5,1983,6370,1
5,1983,6710,3
5,1983,6730,2
5,1983,6770,2
5,1983,6810,7
5,1983,6830,34
5,1983,6882,4
5,1983,7030,43
5,1983,7040,1
5,1983,7180,11
5,1983,7310,8
5,1983,7360,6
5,1983,7510,3
5,1983,7550,2
5,1983,7610,10
5,1983,7660,8
5,1984,1400,4
5,1984,1440,2
5,1984,1940,2
5,1984,2000,13
5,1984,2001,47
5,1984,2010,3
5,1984,2890,21
5,1984,3160,12
5,1984,3250,2
5,1984,3260,2
5,1984,3390,2
5,1984,3870,10
5,1984,4050,1
5,1984,4060,3
5,1984,4090,11
5,1984,4120,1
5,1984,4160,1
5,1984,4200,2
5,1984,4230,3
5,1984,4280,2
5,1984,4430,2
5,1984,4440,3
5,1984,4610,3
5,1984,4770,17
5,1984,4880,60
5,1984,4930,13
5,1984,4950,14
5,1984,4980,7
5,1984,5010,8
5,1984,5060,4
5,1984,5110,17
5,1984,5520,3
5,1984,5630,1
5,1984,5930,47
5,1984,5970,1
5,1984,5980,10
5,1984,6040,1
5,1984,6100,8
5,1984,6110,29
5,1984,6130,20
5,1984,6220,1
5,1984,6240,1
5,1984,6280,2
5,1984,6310,8
5,1984,6360,1
5,1984,6370,1
5,1984,6390,1
5,1984,6480,1
5,1984,6730,3
5,1984,6810,2
5,1984,6830,36
5,1984,6882,5
5,1984,7030,26
5,1984,7050,2
5,1984,7180,11
5,1984,7290,1
5,1984,7310,11
5,1984,7360,6
5,1984,7510,5
5,1984,7610,10
5,1984,7660,11
5,1985,1440,2
5,1985,1940,6
5,1985,2000,3
5,1985,2001,45
5,1985,2010,5
5,1985,2030,2
5,1985,2730,1
5,1985,2890,18
5,1985,3160,10
5,1985,3250,22
5,1985,3260,2
5,1985,3370,2
5,1985,3390,1
5,1985,3600,1
5,1985,3870,9
5,1985,3900,1
5,1985,3940,1
5,1985,4050,2
5,1985,4060,2
5,1985,4090,13
5,1985,4120,1
5,1985,4160,1
5,1985,4230,4
5,1985,4280,4
5,1985,4430,6
5,1985,4440,12
5,1985,4520,6
5,1985,4610,3
5,1985,4770,22
5,1985,4880,66
5,1985,4930,3
5,1985,4950,24
5,1985,4980,7
5,1985,5010,9
5,1985,5060,3
5,1985,5110,23
5,1985,5630,6
5,1985,5930,65
5,1985,5970,3
5,1985,5980,13
5,1985,6100,8
5,1985,6110,18
5,1985,6130,9
5,1985,6240,1
5,1985,6280,2
5,1985,6310,8
5,1985,6370,1
5,1985,6710,17
5,1985,6730,1
5,1985,6760,1
5,1985,6810,3
5,1985,6830,31
5,1985,6882,3
5,1985,7030,17
5,1985,7050,2
5,1985,7180,14
5,1985,7310,8
5,1985,7360,15
5,1985,7510,1
5,1985,7550,6
5,1985,7610,6
5,1985,7660,7
5,1986,2000,8
5,1986,2001,47
5,1986,2010,7
5,1986,2890,16
5,1986,3160,24
5,1986,3250,6
5,1986,3260,2
5,1986,3370,1
5,1986,3390,2
5,1986,3600,1
5,1986,3870,15
5,1986,4050,3
5,1986,4060,3
5,1986,4090,13
5,1986,4160,3
5,1986,4230,5
5,1986,4430,3
5,1986,4440,5
5,1986,4520,3
5,1986,4610,5
5,1986,4770,16
5,1986,4880,71
5,1986,4900,1
5,1986,4930,3
5,1986,4950,21
5,1986,4980,8
5,1986,5010,7
5,1986,5060,6
5,1986,5110,14
5,1986,5520,2
5,1986,5630,4
5,1986,5930,74
5,1986,5970,8
5,1986,5980,2
5,1986,6100,8
5,1986,6110,25
5,1986,6130,13
5,1986,6170,4
5,1986,6220,2
5,1986,6240,1
5,1986,6280,4
5,1986,6310,8
5,1986,6370,1
5,1986,6710,9
5,1986,6730,1
5,1986,6810,3
5,1986,6830,34
5,1986,6882,7
5,1986,7030,32
5,1986,7050,2
5,1986,7180,4
5,1986,7290,1
5,1986,7310,5
5,1986,7360,12
5,1986,7510,1
5,1986,7550,2
5,1986,7610,2
5,1986,7660,16
5,1987,1440,2
5,1987,1940,1
5,1987,2001,68
5,1987,2010,6
5,1987,2890,14
5,1987,3160,20
5,1987,3250,8
5,1987,3260,1
5,1987,3290,1
5,1987,3390,4
5,1987,3600,1
5,1987,3870,14
5,1987,4050,9
5,1987,4060,4
5,1987,4090,16
5,1987,4120,3
5,1987,4160,3
5,1987,4230,2
5,1987,4430,3
5,1987,4440,6
5,1987,4520,3
5,1987,4610,6
5,1987,4770,9
5,1987,4880,83
5,1987,4900,2
5,1987,4930,8
5,1987,4950,16
5,1987,4980,10
5,1987,5010,8
5,1987,5060,5
5,1987,5110,2
5,1987,5520,1
5,1987,5600,3
5,1987,5630,4
5,1987,5930,34
5,1987,5970,3
5,1987,5980,7
5,1987,6100,5
5,1987,6110,37
5,1987,6130,6
5,1987,6220,3
5,1987,6310,4
5,1987,6360,1
5,1987,6370,3
5,1987,6480,1
5,1987,6710,8
5,1987,6730,1
5,1987,6770,2
5,1987,6810,10
5,1987,6830,23
5,1987,6882,9
5,1987,7030,40
5,1987,7180,16
5,1987,7290,4
5,1987,7310,14
5,1987,7360,13
5,1987,7510,3
5,1987,7550,2
5,1987,7610,3
5,1987,7660,16
5,1988,1940,3
5,1988,2000,4
5,1988,2001,23
5,1988,2010,1
5,1988,2890,7
5,1988,3160,7
5,1988,3250,15
5,1988,3260,16
5,1988,3290,1
5,1988,3370,1
5,1988,3390,1
5,1988,3680,1
5,1988,3870,10
5,1988,3940,4
5,1988,4090,11
5,1988,4160,2
5,1988,4230,4
5,1988,4280,2
5,1988,4430,3
5,1988,4440,5
5,1988,4610,2
5,1988,4770,7
5,1988,4880,60
5,1988,4900,5
5,1988,4950,28
5,1988,4980,3
5,1988,5010,4
5,1988,5060,6
5,1988,5110,2
5,1988,5520,4
5,1988,5630,3
5,1988,5750,1
5,1988,5930,40
5,1988,5970,1
5,1988,5980,8
5,1988,6100,5
5,1988,6110,52
5,1988,6130,12
5,1988,6280,1
5,1988,6310,6
5,1988,6370,1
5,1988,6710,4
5,1988,6730,1
5,1988,6810,7
5,1988,6830,21
5,1988,6882,6
5,1988,7030,15
5,1988,7040,2
5,1988,7050,4
5,1988,7180,1
5,1988,7290,2
5,1988,7310,2
5,1988,7360,2
5,1988,7510,1
5,1988,7550,9
5,1988,7610,7
5,1988,7660,11
5,1989,1440,2
5,1989,1940,3
5,1989,2000,6
5,1989,2001,15
5,1989,2010,6
5,1989,2730,1
5,1989,2890,7
5,1989,3160,11
5,1989,3250,2
5,1989,3260,6
5,1989,3290,1
5,1989,3370,4
5,1989,3390,2
5,1989,3870,17
5,1989,3940,2
5,1989,4050,1
5,1989,4060,5
5,1989,4090,4
5,1989,4120,2
5,1989,4160,1
5,1989,4230,7
5,1989,4440,4
5,1989,4610,3
5,1989,4770,10
5,1989,4880,42
5,1989,4900,7
5,1989,4930,5
5,1989,4950,21
5,1989,4980,5
5,1989,5010,12
5,1989,5060,2
5,1989,5110,10
5,1989,5600,2
5,1989,5630,4
5,1989,5870,1
5,1989,5930,48
5,1989,5970,1
5,1989,5980,10
5,1989,6040,2
5,1989,6100,3
5,1989,6110,24
5,1989,6130,13
5,1989,6220,3
5,1989,6280,1
5,1989,6310,9
5,1989,6710,9
5,1989,6770,1
5,1989,6810,3
5,1989,6830,22
5,1989,6882,24
5,1989,7030,49
5,1989,7040,1
5,1989,7050,3
5,1989,7180,9
5,1989,7270,2
5,1989,7290,1
5,1989,7310,5
5,1989,7360,11
5,1989,7510,2
5,1989,7550,4
5,1989,7610,3
5,1989,7660,19
5,1990,1440,6
5,1990,1940,4
5,1990,2001,48
5,1990,2010,4
5,1990,2730,2
5,1990,2890,3
5,1990,3160,10
5,1990,3250,10
5,1990,3260,3
5,1990,3370,1
5,1990,3390,2
5,1990,3680,1
5,1990,3870,4
5,1990,3900,1
5,1990,3940,2
5,1990,4090,7
5,1990,4120,1
5,1990,4230,3
5,1990,4430,1
5,1990,4440,5
5,1990,4520,4
5,1990,4610,5
5,1990,4650,1
5,1990,4770,8
5,1990,4880,53
5,1990,4900,4
5,1990,4930,10
5,1990,4950,25
5,1990,4980,6
5,1990,5010,11
5,1990,5060,2
5,1990,5110,11
5,1990,5520,1
5,1990,5600,1
5,1990,5630,7
5,1990,5930,41
5,1990,5970,10
5,1990,5980,5
5,1990,6100,6
5,1990,6110,41
5,1990,6130,17
5,1990,6170,1
5,1990,6220,1
5,1990,6240,5
5,1990,6280,1
5,1990,6310,9
5,1990,6370,1
5,1990,6480,1
5,1990,6710,4
5,1990,6830,24
5,1990,6882,15
5,1990,7030,28
5,1990,7050,2
5,1990,7180,11
5,1990,7290,1
5,1990,7310,1
5,1990,7360,6
5,1990,7550,6
5,1990,7610,8
5,1990,7660,14
5,1991,1440,4
5,1991,1940,1
5,1991,1960,1
5,1991,2000,8
5,1991,2001,28
5,1991,2010,3
5,1991,2730,4
5,1991,2890,3
5,1991,3160,23
5,1991,3250,5
5,1991,3260,1
5,1991,3290,2
5,1991,3370,4
5,1991,3390,1
5,1991,3680,1
5,1991,3870,22
5,1991,3940,3
5,1991,4050,3
5,1991,4060,5
5,1991,4090,5
5,1991,4120,1
5,1991,4160,1
5,1991,4200,5
5,1991,4230,11
5,1991,4280,2
5,1991,4440,14
5,1991,4520,1
5,1991,4560,2
5,1991,4610,4
5,1991,4770,32
5,1991,4880,47
5,1991,4900,3
5,1991,4930,12
5,1991,4950,16
5,1991,4980,7
5,1991,5010,6
5,1991,5060,4
5,1991,5110,29
5,1991,5520,3
5,1991,5630,3
5,1991,5930,43
5,1991,5970,3
5,1991,5980,11
5,1991,6040,3
5,1991,6100,6
5,1991,6110,64
5,1991,6130,27
5,1991,6310,1
5,1991,6360,1
5,1991,6370,2
5,1991,6710,3
5,1991,6770,1
5,1991,6810,1
5,1991,6830,20
5,1991,6882,15
5,1991,7030,41
5,1991,7050,1
5,1991,7180,8
5,1991,7270,3
5,1991,7310,5
5,1991,7360,7
5,1991,7550,2
5,1991,7610,12
5,1991,7660,14
5,1992,1440,1
5,1992,1940,3
5,1992,1960,2
5,1992,2000,1
5,1992,2001,42
5,1992,2010,7
5,1992,2210,1
5,1992,2730,2
5,1992,2890,8
5,1992,3131,2
5,1992,3160,12
5,1992,3250,5
5,1992,3260,1
5,1992,3290,5
5,1992,3370,4
5,1992,3870,8
5,1992,3940,1
5,1992,4050,2
5,1992,4090,9
5,1992,4120,6
5,1992,4160,3
5,1992,4171,1
5,1992,4200,1
5,1992,4230,8
5,1992,4280,2
5,1992,4440,5
5,1992,4520,2
5,1992,4610,4
5,1992,4770,17
5,1992,4880,54
5,1992,4900,4
5,1992,4930,3
5,1992,4950,9
5,1992,4980,8
5,1992,5010,6
5,1992,5060,5
5,1992,5110,12
5,1992,5630,4
5,1992,5930,34
5,1992,5970,1
5,1992,5980,15
5,1992,6100,1
5,1992,6110,26
5,1992,6130,27
5,1992,6220,2
5,1992,6280,1
5,1992,6310,5
5,1992,6370,2
5,1992,6810,2
5,1992,6830,40
5,1992,6882,23
5,1992,7030,48
5,1992,7050,3
5,1992,7180,9
5,1992,7310,2
5,1992,7360,8
5,1992,7510,1
5,1992,7550,4
5,1992,7610,8
5,1992,7660,10
5,1993,1440,9
5,1993,1940,5
5,1993,1960,1
5,1993,2000,2
5,1993,2001,8
5,1993,2010,5
5,1993,2030,1
5,1993,2730,7
5,1993,2890,1
5,1993,3160,27
5,1993,3250,3
5,1993,3260,2
5,1993,3290,4
5,1993,3370,2
5,1993,3390,3
5,1993,3870,4
5,1993,3940,2
5,1993,4050,1
5,1993,4090,9
5,1993,4120,3
5,1993,4171,1
5,1993,4230,13
5,1993,4280,7
5,1993,4440,10
5,1993,4560,1
5,1993,4610,5
5,1993,4770,16
5,1993,4880,73
5,1993,4900,9
5,1993,4930,1
5,1993,4950,16
5,1993,4980,6
5,1993,5010,2
5,1993,5060,2
5,1993,5110,19
5,1993,5630,1
5,1993,5930,27
5,1993,5970,1
5,1993,5980,9
5,1993,6100,11
5,1993,6110,16
5,1993,6130,15
5,1993,6220,1
5,1993,6280,1
5,1993,6310,10
5,1993,6710,12
5,1993,6810,18
5,1993,6830,34
5,1993,6882,2
5,1993,7030,39
5,1993,7050,1
5,1993,7180,3
5,1993,7270,4
5,1993,7310,4
5,1993,7360,9
5,1993,7550,18
5,1993,7610,5
5,1993,7660,15
5,1994,1440,8
5,1994,1940,1
5,1994,2000,4
5,1994,2001,24
5,1994,2010,4
5,1994,2730,4
5,1994,2890,1
5,1994,3100,1
5,1994,3160,15
5,1994,3250,4
5,1994,3290,1
5,1994,3390,1
5,1994,3870,16
5,1994,3940,1
5,1994,4050,2
5,1994,4060,4
5,1994,4090,13
5,1994,4120,5
5,1994,4230,8
5,1994,4280,1
5,1994,4430,2
5,1994,4440,18
5,1994,4520,1
5,1994,4610,6
5,1994,4770,16
5,1994,4880,52
5,1994,4900,3
5,1994,4930,11
5,1994,4950,8
5,1994,4980,10
5,1994,5010,7
5,1994,5060,8
5,1994,5110,13
5,1994,5600,2
5,1994,5630,2
5,1994,5930,41
5,1994,5970,2
5,1994,5980,26
5,1994,6040,2
5,1994,6100,5
5,1994,6110,22
5,1994,6130,34
5,1994,6170,1
5,1994,6240,3
5,1994,6280,2
5,1994,6310,3
5,1994,6360,3
5,1994,6370,1
5,1994,6710,2
5,1994,6730,3
5,1994,6810,1
5,1994,6830,25
5,1994,6882,8
5,1994,7030,30
5,1994,7180,9
5,1994,7190,1
5,1994,7310,8
5,1994,7360,8
5,1994,7510,3
5,1994,7550,14
5,1994,7610,6
5,1994,7660,17
5,1995,1440,10
5,1995,1940,1
5,1995,2000,3
5,1995,2001,83
5,1995,2010,4
5,1995,2730,3
5,1995,3100,2
5,1995,3160,27
5,1995,3250,5
5,1995,3290,6
5,1995,3370,1
5,1995,3680,2
5,1995,3870,2
5,1995,3900,1
5,1995,3940,2
5,1995,4060,2
5,1995,4090,12
5,1995,4120,1
5,1995,4280,2
5,1995,4430,4
5,1995,4440,6
5,1995,4610,4
5,1995,4650,1
5,1995,4770,21
5,1995,4880,46
5,1995,4900,2
